match_id,prob_H,prob_D,prob_A
266160,0.06364617044228693,0.12729234088457386,0.8090614886731391
265839,0.8206811653672549,0.11694706606483381,0.062371768567911365
266424,0.39069767441860465,0.2604651162790697,0.34883720930232553
267273,0.06364617044228693,0.12729234088457386,0.8090614886731391
266490,0.8889797169570326,0.07852654166453787,0.03249374137842947
266557,0.8377135348226018,0.10611038107752954,0.05617608409986859
68316,0.7963083959490362,0.14211042143090494,0.0615811826200588
68313,0.6928406466512702,0.20477290223248654,0.10238645111624327
68315,0.7412398921832885,0.17789757412398924,0.08086253369272237
69153,0.1540496425958237,0.27185231046321834,0.5740980469409579
68318,0.6825012084317008,0.21436527562750882,0.10313351594079034
69172,0.722543352601156,0.18497109826589594,0.09248554913294797
68322,0.10313351594079034,0.21436527562750882,0.6825012084317008
68324,0.8132260947274352,0.14262734584450404,0.04414655942806076
68320,0.23792379237923794,0.27452745274527457,0.48754875487548754
68339,0.20549581839904416,0.25686977299880526,0.5376344086021505
68351,0.1844294255263842,0.2794385235248245,0.5361320509487912
68317,0.6965944272445821,0.20588235294117646,0.09752321981424149
68325,0.1375921375921376,0.22358722358722358,0.6388206388206388
68321,0.7159005275056518,0.18613413715146948,0.09796533534287867
68319,0.3780425117461921,0.27998773526202353,0.34196975299178445
69179,0.2570093457943925,0.2803738317757009,0.4626168224299065
68334,0.3569296375266524,0.29936034115138593,0.3437100213219616
69162,0.7759784075573549,0.16194331983805668,0.06207827260458839
68335,0.5395099789063768,0.26513061820541944,0.19535940288820378
68332,0.337909186906019,0.29039070749736007,0.3717001055966209
68330,0.3717001055966209,0.29039070749736007,0.337909186906019
68329,0.5890052356020942,0.2568717277486911,0.15412303664921465
69155,0.21553351646638655,0.27448827244101587,0.5099782110925977
69156,0.7963083959490362,0.14211042143090494,0.0615811826200588
69159,0.7600722865950887,0.1685978526629106,0.07132986074200064
69160,0.15383394189553895,0.24289569772979833,0.6032703603746626
68331,0.6443298969072165,0.23195876288659795,0.12371134020618557
68328,0.6021623101135898,0.23032708361844806,0.16751060626796224
68327,0.722543352601156,0.18497109826589594,0.09248554913294797
69157,0.7600722865950887,0.1685978526629106,0.07132986074200064
15978,0.13636363636363635,0.1818181818181818,0.6818181818181818
16029,0.7147962830593281,0.1584465094114844,0.1267572075291875
16190,0.2724890829694323,0.23842794759825325,0.48908296943231444
16120,0.11896034655114963,0.18127290903032325,0.6997667444185273
16182,0.8314855875831485,0.10532150776053213,0.06319290465631928
16215,0.13513513513513511,0.1891891891891892,0.6756756756756757
16265,0.78031212484994,0.14645858343337334,0.07322929171668667
15946,0.8592119798698906,0.09537252976555788,0.045415490364551364
16157,0.7468414216554493,0.1662533947337348,0.08690518361081592
16056,0.794066317626527,0.1338568935427574,0.07207678883071553
16289,0.7729729729729731,0.14270270270270272,0.08432432432432432
16079,0.7657295850066934,0.14725568942436412,0.08701472556894244
16149,0.09593652320269296,0.1827362346717961,0.7213272421255109
16275,0.13636363636363635,0.1818181818181818,0.6818181818181818
15973,0.8807288790723358,0.08647156267255661,0.03279955825510768
16317,0.2635228848821082,0.23717059639389737,0.49930651872399445
16131,0.8490566037735848,0.10566037735849056,0.045283018867924525
16095,0.1043338683788122,0.14446227929373998,0.7512038523274479
16306,0.6217557060086298,0.21969658895916944,0.15854770503220061
15986,0.8698599186624492,0.08540442837776775,0.0447356529597831
16240,0.1814595660749507,0.22682445759368838,0.591715976331361
16023,0.1989141735012129,0.22496245812637172,0.5761233683724154
16196,0.3489558271581176,0.2593590607256279,0.3916851121162544
15956,0.055797845048742946,0.12647511544381734,0.8177270395074399
69146,0.33539731682146534,0.2889576883384932,0.3756449948400412
69151,0.11775700934579439,0.20934579439252335,0.6728971962616822
68360,0.8379888268156424,0.11731843575418995,0.04469273743016759
69178,0.15572307081928186,0.249156913310851,0.595120015869867
68364,0.22370012091898434,0.2684401451027812,0.5078597339782346
69187,0.7673704771649149,0.17021672402567203,0.06241279880941307
68363,0.13373025745734066,0.2161921021250311,0.6500776404176282
69166,0.78125,0.15625,0.0625
68366,0.595120015869867,0.249156913310851,0.15572307081928186
69148,0.5634861006761833,0.2494365138993238,0.18707738542449287
69182,0.24929178470254953,0.28328611898017,0.4674220963172804
68361,0.41746111389864526,0.29352734570998495,0.28901154039136984
69141,0.5634861006761833,0.2494365138993238,0.18707738542449287
69145,0.26829268292682923,0.2845528455284553,0.4471544715447154
69225,0.5970774629445346,0.24668726758497875,0.15623526947048655
69217,0.7003891050583657,0.1961089494163424,0.10350194552529182
69273,0.15572519083969466,0.233587786259542,0.6106870229007634
69223,0.13373025745734066,0.2161921021250311,0.6500776404176282
69195,0.1454891239748009,0.23641982645905146,0.6180910495661476
69251,0.23355025307302962,0.27476500361532896,0.49168474331164125
69171,0.2785145888594165,0.27055702917771884,0.4509283819628648
69249,0.37815975733063706,0.27805864509605666,0.3437815975733064
69207,0.78125,0.15625,0.0625
69228,0.2245508982035928,0.25149700598802394,0.5239520958083832
69279,0.8032128514056226,0.14457831325301207,0.05220883534136546
69230,0.11775700934579439,0.20934579439252335,0.6728971962616822
